,фаза 1-го луча,мощность 1-го луча,врем€ 1-го луча,AоD phi 1-го луча,AоD theta 1-го луча,AоA phi 1-го луча,Aој theta 1-го луча,фаза 2-го луча,мощность 2-го луча,врем€ 2-го луча,AоD phi 2-го луча,AоD theta 2-го луча,AоA phi 2-го луча,Aој theta 2-го луча,фаза 3-го луча,мощность 3-го луча,врем€ 3-го луча,AоD phi 3-го луча,AоD theta 3-го луча,AоA phi 3-го луча,Aој theta 3-го луча,фаза 4-го луча,мощность 4-го луча,врем€ 4-го луча,AоD phi 4-го луча,AоD theta 4-го луча,AоA phi 4-го луча,Aој theta 4-го луча,фаза 5-го луча,мощность 5-го луча,врем€ 5-го луча,AоD phi 5-го луча,AоD theta 5-го луча,AоA phi 5-го луча,Aој theta 5-го луча,фаза 6-го луча,мощность 6-го луча,врем€ 6-го луча,AоD phi 6-го луча,AоD theta 6-го луча,AоA phi 6-го луча,Aој theta 6-го луча,фаза 7-го луча,мощность 7-го луча,врем€ 7-го луча,AоD phi 7-го луча,AоD theta 7-го луча,AоA phi 7-го луча,Aој theta 7-го луча,фаза 8-го луча,мощность 8-го луча,врем€ 8-го луча,AоD phi 8-го луча,AоD theta 8-го луча,AоA phi 8-го луча,Aој theta 8-го луча,фаза 9-го луча,мощность 9-го луча,врем€ 9-го луча,AоD phi 9-го луча,AоD theta 9-го луча,AоA phi 9-го луча,Aој theta 9-го луча,фаза 10-го луча,мощность 10-го луча,врем€ 10-го луча,AоD phi 10-го луча,AоD theta 10-го луча,AоA phi 10-го луча,Aој theta 10-го луча,фаза 11-го луча,мощность 11-го луча,врем€ 11-го луча,AоD phi 11-го луча,AоD theta 11-го луча,AоA phi 11-го луча,Aој theta 11-го луча,фаза 12-го луча,мощность 12-го луча,врем€ 12-го луча,AоD phi 12-го луча,AоD theta 12-го луча,AоA phi 12-го луча,Aој theta 12-го луча,фаза 13-го луча,мощность 13-го луча,врем€ 13-го луча,AоD phi 13-го луча,AоD theta 13-го луча,AоA phi 13-го луча,Aој theta 13-го луча,фаза 14-го луча,мощность 14-го луча,врем€ 14-го луча,AоD phi 14-го луча,AоD theta 14-го луча,AоA phi 14-го луча,Aој theta 14-го луча,фаза 15-го луча,мощность 15-го луча,врем€ 15-го луча,AоD phi 15-го луча,AоD theta 15-го луча,AоA phi 15-го луча,Aој theta 15-го луча,x,y,z,N
102,-84.179,-61.639,0.0,-148.02,10.091,32.011,-10.0,-142.91,-65.633,0.0,-150.05,9.487,150.01,-9.45,146.85,-69.499,0.0,149.04,9.522,37.534,-9.45,159.56,-72.655,0.0,149.04,8.815,144.91,-9.0,118.84,-73.709,0.0,-11.476,3.766,11.45,-3.8,48.009,-76.008,0.0,150.03,8.163,147.99,-8.35,-113.84,-76.88,0.0,163.83,4.312,15.669,-4.3,-114.39,-76.885,0.0,163.25,3.722,15.62,-4.35,139.41,-77.059,0.0,-166.48,4.347,13.163,-4.35,172.66,-77.683,0.0,-108.66,3.607,-108.66,-3.5,162.56,-78.239,0.0,-14.954,3.734,5.888,-3.8,-124.13,-78.708,0.0,-11.148,3.679,168.83,-3.7,-121.27,-79.515,0.0,167.13,3.031,12.046,-3.35,33.238,-79.665,0.0,-169.36,3.409,10.092,-3.35,-94.666,-81.984,0.0,-167.33,3.919,167.18,-4.25,11.0,9.0,1.5,8
103,-9.263,-62.678,0.0,-152.63,8.719,27.34,-8.7,-122.89,-66.728,0.0,-154.2,8.284,154.17,-8.25,-113.46,-69.817,0.0,122.75,5.307,57.174,-5.35,69.517,-72.531,0.0,-16.525,3.992,5.84,-4.05,51.446,-73.103,0.0,-12.287,4.051,12.256,-4.05,-66.272,-76.715,0.0,-149.39,32.841,25.55,6.77,-143.28,-77.783,0.0,-167.68,4.052,12.256,-4.05,172.6,-78.058,0.0,-11.938,3.92,168.07,-3.95,-49.185,-78.397,0.0,168.69,8.144,37.508,-8.2,78.766,-80.21,0.0,-170.22,3.336,9.539,-3.15,-96.839,-80.814,0.0,-16.695,3.992,5.89,-4.05,151.46,-81.094,0.0,-150.92,33.242,155.8,6.175,-109.34,-81.526,0.0,33.176,3.531,33.085,-3.45,-44.119,-81.628,0.0,168.69,7.752,144.88,-7.85,-13.549,-81.652,0.0,33.101,-6.986,33.115,-6.9,12.0,9.0,1.5,8
104,-45.469,-63.584,0.0,-156.17,7.679,23.787,-7.65,163.8,-67.785,0.0,-157.42,7.314,157.35,-7.3,83.286,-70.403,0.0,127.08,5.098,52.93,-5.05,-64.455,-71.804,0.0,-17.85,4.397,4.638,-4.3,-26.452,-72.456,0.0,-13.281,4.349,13.163,-4.35,-45.761,-76.36,0.0,128.67,4.976,128.65,-4.95,-95.496,-76.956,0.0,115.2,3.567,64.703,-3.6,31.985,-77.201,0.0,-18.157,4.187,175.45,-4.2,99.709,-77.353,0.0,-12.767,4.14,167.18,-4.25,-76.408,-78.454,0.0,-168.51,3.744,11.45,-3.8,-140.56,-78.846,0.0,-155.0,24.378,22.85,6.914,-13.446,-80.38,0.0,-132.8,7.115,3.956,-7.15,-47.898,-80.514,0.0,-36.536,3.498,37.549,-3.6,106.66,-80.58,0.0,35.164,3.679,35.096,-3.65,119.3,-80.724,0.0,-170.78,3.043,9.037,-3.0,13.0,9.0,1.5,8
105,-156.88,-64.419,0.0,-158.95,6.798,21.025,-6.85,26.791,-68.768,0.0,-159.91,6.569,159.9,-6.5,-117.44,-71.759,0.0,-14.469,4.672,14.223,-4.7,123.62,-76.345,0.0,-19.769,4.678,3.988,-4.65,14.987,-76.589,0.0,-13.629,4.556,166.15,-4.55,29.088,-78.836,0.0,-142.35,6.518,3.951,-6.55,-18.027,-79.079,0.0,-169.23,3.582,10.746,-3.55,79.385,-79.229,0.0,-39.237,3.815,39.109,-3.75,-102.77,-79.494,0.0,37.451,3.879,37.309,-3.85,37.237,-80.823,0.0,-118.03,3.406,-118.04,-3.25,21.592,-80.951,0.0,-116.84,3.379,-63.133,-3.3,155.59,-81.208,0.0,-171.27,2.893,8.586,-2.85,-82.007,-81.43,0.0,-158.46,19.229,20.5,7.026,-139.72,-81.748,0.0,-19.769,4.554,176.37,-4.5,123.18,-81.829,0.0,-19.769,4.34,3.234,-4.3,14.0,9.0,1.5,8
106,39.352,-65.196,0.0,-161.14,6.131,18.783,-6.15,-155.68,-69.683,0.0,-161.95,5.9,161.93,-5.9,135.02,-71.01,0.0,-15.403,5.08,15.537,-5.1,-84.492,-75.762,0.0,-14.846,4.718,164.99,-4.95,-177.65,-77.239,0.0,-149.04,5.991,3.946,-5.95,-86.614,-77.599,0.0,-22.544,4.899,3.99,-5.05,93.676,-78.276,0.0,-41.728,4.045,41.624,-3.95,33.323,-79.665,0.0,-169.8,3.362,10.092,-3.35,111.03,-80.789,0.0,-119.96,3.338,-60.308,-3.2,75.52,-80.791,0.0,-120.86,3.152,-120.85,-3.2,-100.77,-81.004,0.0,-54.651,3.066,54.204,-3.1,-171.76,-81.665,0.0,-171.72,2.801,8.184,-2.7,-79.009,-82.751,0.0,-149.04,5.721,176.36,-5.75,10.51,-83.008,0.0,-22.544,5.016,176.36,-4.85,-136.25,-83.079,0.0,-51.69,3.425,-51.98,-3.25,15.0,9.0,1.5,8
107,59.248,-71.692,0.0,-141.74,7.262,149.02,-7.55,176.79,-72.444,0.0,-42.456,8.181,149.0,-8.2,-72.034,-72.516,0.0,-17.403,4.287,17.323,-4.25,68.533,-73.025,0.0,-162.87,1.895,16.367,-4.1,-107.31,-74.394,0.0,-13.959,3.39,165.93,-3.5,78.783,-77.071,0.0,-16.877,4.142,163.15,-4.15,-146.39,-77.641,0.0,-163.71,3.213,164.06,-3.95,-121.04,-77.86,0.0,153.57,2.884,26.575,-3.5,71.392,-78.257,0.0,50.528,6.138,127.64,-6.05,-131.86,-78.355,0.0,-33.408,8.077,140.71,-8.05,92.15,-78.974,0.0,-16.46,4.292,17.824,-4.25,56.876,-79.699,0.0,-13.936,3.522,164.72,-3.45,-7.664,-80.415,0.0,-165.96,3.886,166.65,-3.3,-113.01,-80.8,0.0,-165.96,3.532,16.416,-4.05,-95.393,-80.945,0.0,32.036,3.761,31.995,-3.8,1.0,10.0,1.5,2
108,8.559,-66.29,0.0,-39.805,9.091,140.19,-9.1,-92.798,-70.948,0.0,-146.38,6.838,149.02,-6.8,31.825,-71.968,0.0,60.35,6.713,119.09,-6.7,-174.83,-72.013,0.0,-39.958,9.091,140.75,-9.1,-97.836,-72.018,0.0,56.977,6.529,122.95,-6.45,-174.24,-73.615,0.0,-164.56,3.585,15.309,-3.8,156.08,-73.845,0.0,-14.933,3.637,165.07,-3.7,-36.944,-78.309,0.0,-165.06,3.546,165.07,-3.7,-33.224,-78.697,0.0,-14.924,3.637,164.72,-3.7,-78.5,-79.432,0.0,-35.792,8.465,140.75,-8.45,83.756,-79.64,0.0,52.595,6.629,116.97,-6.7,149.94,-80.057,0.0,34.22,4.05,34.108,-4.0,-72.704,-80.6,0.0,-167.65,2.927,168.15,-2.95,-25.868,-80.664,0.0,-137.12,6.714,149.48,-6.8,-177.63,-81.336,0.0,-39.958,9.688,119.08,-9.7,2.0,10.0,1.5,2
109,-121.37,-65.831,0.0,-46.468,10.266,133.53,-10.3,3.529,-70.618,0.0,68.126,6.53,111.78,-6.65,-11.599,-73.089,0.0,-151.56,6.145,149.5,-6.2,-72.423,-74.179,0.0,-165.46,3.57,14.353,-3.55,60.569,-75.061,0.0,-48.945,11.011,119.06,-11.0,35.099,-75.388,0.0,-48.945,10.245,140.72,-10.25,-160.74,-77.492,0.0,69.126,6.652,119.06,-6.6,142.69,-77.614,0.0,-43.211,9.538,140.73,-9.55,-33.777,-78.874,0.0,36.539,4.271,36.525,-4.25,58.998,-78.932,0.0,-166.13,3.299,165.93,-3.5,-0.981,-79.242,0.0,79.992,7.091,117.0,-7.0,-11.7,-81.087,0.0,-168.79,2.858,168.68,-2.8,53.897,-81.219,0.0,-16.022,3.827,164.72,-3.95,48.734,-81.226,0.0,79.992,6.528,114.74,-6.6,64.554,-81.686,0.0,-151.89,6.388,164.74,-6.35,3.0,10.0,1.5,2
110,-96.907,-59.487,0.0,-61.183,12.351,118.75,-12.4,79.9,-64.705,0.0,-61.26,12.357,119.08,-12.35,158.23,-66.714,0.0,-55.002,11.564,124.98,-11.6,167.96,-70.875,0.0,-155.7,5.118,155.74,-5.1,17.31,-74.709,0.0,-166.45,3.358,13.548,-3.35,-104.25,-76.056,0.0,-11.784,2.763,11.64,-2.9,111.05,-76.287,0.0,112.38,6.51,114.76,-6.5,-147.55,-78.357,0.0,-61.26,11.408,140.75,-11.4,-104.98,-78.37,0.0,-53.431,11.562,119.09,-11.55,144.03,-79.522,0.0,-166.79,3.186,166.75,-3.3,-123.27,-79.664,0.0,-159.08,5.6,149.5,-5.65,-50.05,-79.973,0.0,76.496,6.831,119.07,-6.85,-179.5,-80.205,0.0,-42.879,11.94,106.48,-11.95,4.421,-80.206,0.0,-77.347,5.932,103.72,-5.9,-101.23,-80.248,0.0,-70.463,7.187,103.69,-7.2,4.0,10.0,1.5,2
111,153.2,-63.111,0.0,-73.322,13.47,106.8,-13.45,-39.618,-68.19,0.0,-72.897,13.5,106.5,-13.45,-26.035,-69.265,0.0,-77.276,13.375,119.09,-13.35,153.07,-73.731,0.0,-80.993,7.413,98.949,-7.4,96.987,-75.214,0.0,-167.17,3.235,12.794,-3.15,-46.782,-76.037,0.0,-84.019,7.318,119.1,-7.35,-140.32,-80.075,0.0,-167.47,3.117,167.47,-3.1,136.21,-80.133,0.0,-77.276,12.274,140.73,-12.25,-99.07,-81.009,0.0,-73.217,11.145,149.04,-11.15,-172.72,-81.181,0.0,126.46,6.212,117.0,-6.15,-178.34,-81.582,0.0,-14.036,2.591,12.192,-3.05,133.59,-81.934,0.0,-18.746,5.085,164.73,-4.5,93.415,-81.996,0.0,-169.7,2.603,169.69,-2.55,-42.438,-82.35,0.0,-159.86,4.811,164.7,-4.8,31.545,-83.387,0.0,-163.54,5.158,149.48,-5.15,5.0,10.0,1.5,2
112,135.63,-52.517,0.0,-101.31,13.774,78.69,-13.774,31.836,-55.028,0.0,-106.7,13.47,106.7,-13.45,-55.862,-61.551,0.0,-30.466,7.254,30.465,-7.2,68.577,-63.536,0.0,-155.25,5.955,24.404,-5.9,-149.53,-65.466,0.0,-29.039,6.884,150.93,-6.95,-85.408,-67.694,0.0,-156.52,5.631,156.5,-5.7,-86.893,-69.591,0.0,-92.798,3.476,-87.216,-3.5,20.393,-69.925,0.0,-94.188,3.468,-94.179,-3.5,-149.03,-73.408,0.0,-67.448,3.191,-67.505,-3.25,-58.882,-73.98,0.0,-66.351,3.19,-113.74,-3.2,-173.7,-74.461,0.0,-112.75,12.815,119.06,-12.85,23.733,-75.426,0.0,91.433,1.776,88.569,-1.8,-31.167,-76.437,0.0,78.057,1.752,77.961,-1.75,143.62,-77.126,0.0,-15.19,3.661,15.107,-3.75,-106.94,-78.007,0.0,77.309,1.741,102.67,-1.75,7.0,10.0,1.5,10
113,-5.769,-53.114,0.0,-114.23,12.843,65.772,-12.843,26.345,-60.551,0.0,-118.81,12.356,118.77,-12.35,-161.17,-60.583,0.0,-34.635,8.037,34.57,-8.1,152.39,-64.412,0.0,-32.787,7.757,147.15,-7.7,-47.836,-64.458,0.0,-157.88,5.385,22.224,-5.4,69.245,-65.295,0.0,-125.0,11.564,124.98,-11.6,-74.081,-68.282,0.0,66.626,3.952,66.579,-3.9,138.39,-68.74,0.0,-158.63,5.277,158.58,-5.2,46.655,-69.504,0.0,-96.278,3.449,-83.76,-3.5,-120.55,-71.785,0.0,-16.535,3.943,16.366,-4.05,159.93,-72.226,0.0,-70.482,3.271,-70.545,-3.3,-54.769,-72.674,0.0,-69.322,3.294,-110.72,-3.25,15.264,-75.384,0.0,93.948,1.767,93.921,-1.8,-92.987,-75.399,0.0,93.203,1.77,86.768,-1.8,59.322,-76.051,0.0,-116.57,12.08,180.0,-12.1,8.0,10.0,1.5,10
114,36.217,-54.004,0.0,-124.99,11.575,55.008,-11.575,-42.894,-59.806,0.0,-39.919,9.066,39.776,-9.1,-81.208,-60.276,0.0,-128.66,11.046,128.66,-11.05,155.02,-65.328,0.0,-159.62,4.995,20.301,-4.95,-142.02,-67.268,0.0,-133.53,10.266,133.53,-10.3,-17.7,-69.306,0.0,-101.03,3.41,-101.06,-3.45,8.648,-69.369,0.0,-99.693,3.433,-80.318,-3.45,-33.957,-69.718,0.0,-160.37,4.824,160.34,-4.8,-77.297,-69.871,0.0,-35.578,8.36,144.47,-8.25,110.27,-70.975,0.0,-18.091,4.013,17.576,-4.35,-27.686,-71.148,0.0,-37.875,9.152,41.73,-9.35,-36.211,-71.361,0.0,-73.688,3.346,-73.686,-3.35,168.26,-71.673,0.0,-72.413,3.228,-107.59,-3.35,27.878,-74.417,0.0,-37.875,8.997,141.16,-8.85,6.432,-75.247,0.0,81.636,1.863,81.863,-1.75,9.0,10.0,1.5,10
115,23.61,-73.65,0.0,-161.73,3.229,4.584,-3.5,171.23,-73.731,0.0,-15.157,3.697,15.107,-3.75,90.41,-74.288,0.0,-165.63,3.848,14.201,-3.5,37.623,-78.169,0.0,-19.413,3.714,3.983,-3.7,-52.719,-78.437,0.0,-14.751,3.621,165.26,-3.65,-54.645,-78.802,0.0,-107.59,3.228,-107.59,-3.35,-139.15,-79.056,0.0,-166.26,2.787,166.13,-3.45,84.845,-79.54,0.0,-106.31,3.346,-73.686,-3.35,-108.98,-79.806,0.0,-125.54,9.026,37.542,-9.05,125.25,-81.366,0.0,152.05,2.68,26.818,-3.25,-26.592,-81.513,0.0,28.447,3.407,28.375,-3.4,-150.38,-82.638,0.0,-161.61,3.227,3.982,-3.5,34.896,-83.426,0.0,-19.413,3.44,3.231,-3.5,132.98,-83.519,0.0,-19.413,3.635,176.37,-3.6,66.338,-83.591,0.0,-34.763,3.13,37.532,-3.15,11.0,10.0,1.5,8
116,-80.128,-63.585,0.0,-145.37,8.037,34.57,-8.1,-113.22,-67.432,0.0,-147.21,7.757,147.15,-7.7,125.41,-69.194,0.0,125.92,5.715,54.052,-5.8,58.043,-73.141,0.0,-16.165,3.936,16.164,-4.0,158.6,-74.245,0.0,-163.13,3.298,5.584,-3.3,178.0,-74.813,0.0,-166.66,3.457,13.397,-3.3,-109.49,-74.927,0.0,-37.507,3.262,37.537,-3.3,-40.102,-75.186,0.0,-154.98,8.026,37.545,-8.05,14.897,-75.45,0.0,127.87,5.62,127.75,-5.65,100.08,-76.659,0.0,113.31,4.02,66.579,-3.9,-26.697,-76.903,0.0,-141.71,30.483,32.5,6.332,-159.24,-77.774,0.0,-15.7,3.821,164.26,-3.9,-32.717,-78.005,0.0,-154.98,7.691,144.88,-7.7,-152.98,-79.034,0.0,-21.307,3.929,3.984,-3.95,-56.127,-79.635,0.0,-167.06,3.148,166.89,-3.25,12.0,10.0,1.5,8
117,55.983,-64.444,0.0,-149.53,7.254,30.465,-7.2,-28.023,-68.286,0.0,-150.96,6.884,150.93,-6.95,-72.036,-72.516,0.0,-17.457,4.312,17.323,-4.25,-104.12,-75.311,0.0,-167.21,3.06,12.644,-3.15,78.792,-77.07,0.0,-16.896,4.136,163.15,-4.15,35.308,-77.604,0.0,-148.1,23.0,29.3,6.546,-95.804,-79.431,0.0,-164.5,2.989,5.884,-3.15,-11.726,-79.874,0.0,-39.734,3.422,39.597,-3.45,-19.819,-80.063,0.0,-23.548,4.247,3.986,-4.2,17.708,-80.178,0.0,-167.82,2.894,167.57,-3.1,145.75,-80.414,0.0,-164.36,7.132,37.513,-7.1,-95.384,-80.941,0.0,32.038,3.759,31.995,-3.8,-69.424,-81.923,0.0,-149.5,23.308,152.0,5.975,-16.789,-83.146,0.0,118.37,3.824,118.23,-3.75,-51.369,-83.166,0.0,117.58,2.45,62.537,-2.55,13.0,10.0,1.5,8
118,86.236,-65.193,0.0,-152.85,6.516,27.15,-6.5,-34.868,-69.129,0.0,-154.0,6.26,153.99,-6.25,136.85,-71.853,0.0,-18.924,4.534,18.685,-4.6,-62.358,-76.308,0.0,-17.977,4.472,161.81,-4.45,76.863,-78.814,0.0,-165.78,3.544,14.201,-3.5,-59.627,-79.008,0.0,61.122,2.79,61.04,-2.65,-141.57,-79.614,0.0,-152.19,18.351,26.45,6.719,149.94,-80.052,0.0,34.272,4.073,34.108,-4.0,64.782,-81.178,0.0,-26.256,4.566,3.987,-4.5,-154.97,-81.479,0.0,-53.579,2.779,53.594,-2.9,-99.119,-82.334,0.0,-133.41,6.087,3.947,-6.05,-42.974,-82.427,0.0,-168.69,2.882,12.192,-3.0,-120.04,-83.071,0.0,-168.69,6.344,37.505,-6.35,-40.869,-83.549,0.0,-50.293,2.905,-129.46,-3.0,-152.87,-83.609,0.0,-166.14,3.367,166.13,-3.45,14.0,10.0,1.5,8
119,39.617,-65.877,0.0,-155.53,5.911,24.404,-5.9,-109.28,-69.935,0.0,-156.5,5.686,156.5,-5.7,-40.457,-71.147,0.0,-20.543,5.084,20.301,-4.95,133.01,-75.501,0.0,-19.564,4.871,160.34,-4.8,-33.769,-78.868,0.0,36.562,4.306,36.525,-4.25,163.87,-79.408,0.0,-166.62,3.347,13.397,-3.3,64.71,-81.179,0.0,154.53,3.005,25.462,-3.1,-38.346,-81.254,0.0,-140.57,5.623,3.944,-5.65,98.219,-81.332,0.0,-119.16,3.026,-119.33,-3.05,106.56,-81.374,0.0,-118.24,3.0,-61.789,-3.1,-97.484,-81.623,0.0,-155.22,15.237,24.0,6.854,82.628,-82.275,0.0,-29.872,4.832,3.989,-4.85,-70.448,-84.254,0.0,-166.94,3.219,166.89,-3.25,-78.752,-84.689,0.0,158.99,2.63,21.046,-2.55,-62.509,-84.886,0.0,-171.16,5.696,37.514,-5.75,15.0,10.0,1.5,8
120,-56.292,-68.045,0.0,-40.758,7.438,139.2,-7.45,11.694,-73.002,0.0,26.378,4.378,26.588,-3.95,-72.55,-74.227,0.0,50.364,6.442,129.65,-6.25,120.63,-74.36,0.0,-41.099,7.437,140.71,-7.45,-120.39,-76.851,0.0,25.451,3.897,154.08,-3.9,-106.28,-79.623,0.0,-37.726,7.024,140.72,-7.0,107.2,-81.078,0.0,52.314,6.443,119.1,-6.55,-69.804,-82.225,0.0,-109.36,2.826,109.45,-3.2,127.53,-82.681,0.0,-41.099,7.833,119.09,-7.85,-168.15,-83.498,0.0,-17.524,3.45,164.71,-3.4,77.921,-83.709,0.0,-72.953,3.266,106.99,-3.2,60.597,-84.301,0.0,26.565,3.897,154.18,-3.9,59.92,-84.941,0.0,52.314,6.294,140.71,-6.25,-171.61,-84.988,0.0,-14.036,2.473,12.187,-2.5,166.33,-85.659,0.0,-148.74,6.173,140.73,-6.15,1.0,11.0,1.5,2
121,-179.18,-67.65,0.0,-46.172,8.212,133.84,-8.2,130.83,-70.18,0.0,53.062,6.922,126.86,-7.15,33.757,-72.47,0.0,29.066,4.346,28.403,-4.25,-2.548,-73.612,0.0,-140.83,6.406,149.04,-6.35,-69.201,-73.969,0.0,55.866,7.354,119.08,-7.45,-18.007,-77.012,0.0,-47.936,8.194,140.71,-8.2,11.256,-77.847,0.0,-47.936,8.673,119.1,-8.7,4.952,-78.586,0.0,-162.42,3.475,17.557,-3.45,-142.55,-79.306,0.0,28.301,4.344,28.503,-4.25,74.637,-79.665,0.0,-43.639,7.73,140.71,-7.75,-18.693,-80.373,0.0,-165.42,3.031,165.24,-2.9,-78.724,-81.209,0.0,60.255,7.288,127.65,-7.1,-125.63,-81.532,0.0,55.866,6.921,140.75,-7.1,-85.727,-82.025,0.0,28.301,4.164,152.37,-4.15,-10.985,-82.059,0.0,-12.423,2.585,12.486,-2.45,2.0,11.0,1.5,2
122,-179.66,-68.104,0.0,-52.758,9.047,127.21,-9.05,144.04,-68.539,0.0,65.126,7.718,114.52,-7.35,-101.0,-70.7,0.0,66.801,7.989,117.0,-7.95,-26.659,-71.428,0.0,-56.634,9.56,119.08,-9.55,-118.03,-72.957,0.0,-144.76,5.837,149.0,-5.85,-44.999,-73.965,0.0,66.801,7.425,114.73,-7.4,-24.932,-75.064,0.0,65.741,7.695,119.1,-7.35,135.96,-79.182,0.0,-163.32,3.335,16.552,-3.25,-79.672,-79.429,0.0,-56.634,8.97,140.76,-9.0,176.39,-79.441,0.0,33.1,4.4,32.924,-4.45,178.69,-79.918,0.0,66.801,7.598,121.56,-7.65,132.86,-80.267,0.0,61.523,7.192,119.1,-7.15,73.98,-80.877,0.0,-165.91,2.647,165.97,-2.8,-124.97,-81.017,0.0,-51.172,9.023,119.06,-9.05,158.43,-81.059,0.0,73.962,5.07,103.72,-4.65,3.0,11.0,1.5,2
123,-158.39,-62.203,0.0,-66.25,10.371,113.74,-10.4,-148.55,-68.62,0.0,-60.772,9.898,119.3,-9.9,32.731,-68.806,0.0,-67.479,10.367,119.06,-10.35,-24.251,-70.744,0.0,-27.01,5.168,27.036,-5.2,7.404,-71.585,0.0,72.306,7.825,107.41,-7.75,20.495,-72.44,0.0,-148.06,5.372,149.04,-5.4,-158.4,-73.977,0.0,118.3,7.18,116.96,-7.25,-150.07,-74.644,0.0,-26.057,4.952,153.87,-5.05,34.442,-75.698,0.0,-60.71,9.898,119.1,-9.9,-178.9,-76.933,0.0,-145.92,5.366,149.49,-5.4,134.92,-77.913,0.0,-58.671,10.278,106.49,-10.3,60.76,-77.99,0.0,-74.982,6.402,103.73,-6.45,163.12,-78.122,0.0,72.018,7.82,106.5,-7.75,-159.05,-78.16,0.0,74.312,7.646,119.06,-7.75,23.929,-78.239,0.0,35.784,4.726,35.497,-4.75,4.0,11.0,1.5,2
124,-28.906,-70.054,0.0,-29.492,5.585,29.619,-5.65,88.718,-71.807,0.0,-80.311,10.91,119.07,-10.9,-126.82,-73.851,0.0,-28.382,5.499,151.46,-5.45,98.852,-75.242,0.0,-164.11,3.064,15.849,-3.15,-170.13,-75.81,0.0,-82.035,6.536,97.924,-6.6,51.748,-76.158,0.0,-152.4,4.965,149.49,-5.0,-14.287,-77.201,0.0,-84.81,6.524,119.09,-6.5,-85.8,-78.988,0.0,-80.134,10.972,106.48,-11.0,146.92,-79.064,0.0,-16.915,3.32,16.753,-3.3,-121.35,-79.848,0.0,-164.53,3.108,164.46,-3.05,164.49,-80.299,0.0,150.18,4.169,29.85,-4.05,109.92,-80.682,0.0,-14.652,2.463,14.293,-2.85,-23.864,-82.247,0.0,-80.134,6.617,97.21,-6.55,-115.72,-82.302,0.0,-80.311,10.162,140.73,-10.15,5.979,-83.099,0.0,-165.96,2.588,166.66,-2.7,5.0,11.0,1.5,2
125,-115.11,-54.308,0.0,-99.09,11.171,80.91,-11.171,-166.7,-56.047,0.0,-103.5,11.006,103.48,-11.0,174.05,-62.131,0.0,-36.327,6.765,36.327,-6.75,148.06,-65.863,0.0,-34.759,6.52,145.21,-6.5,-148.46,-67.175,0.0,-150.51,5.585,29.619,-5.65,-80.694,-70.109,0.0,-92.635,3.278,-87.373,-3.3,30.714,-70.425,0.0,-93.944,3.299,-93.947,-3.25,106.35,-71.051,0.0,-151.62,5.499,151.46,-5.45,60.163,-73.43,0.0,-68.644,3.082,-68.662,-3.05,171.78,-73.916,0.0,-67.529,3.096,-112.49,-3.0,23.358,-75.15,0.0,91.477,1.843,88.521,-1.85,60.022,-75.98,0.0,-116.9,2.825,-63.182,-2.95,-95.478,-76.209,0.0,77.648,1.811,77.613,-1.8,-179.18,-77.861,0.0,76.925,1.799,103.08,-1.8,106.58,-78.976,0.0,105.54,1.605,74.112,-1.8,7.0,11.0,1.5,10
126,-104.1,-54.712,0.0,-109.8,10.657,70.201,-10.657,-47.238,-57.638,0.0,-41.599,7.562,41.843,-7.6,0.763,-59.894,0.0,-113.75,10.371,113.74,-10.4,0.394,-61.651,0.0,-39.733,7.288,140.16,-7.3,92.918,-67.248,0.0,-119.23,9.898,119.3,-9.9,71.945,-67.323,0.0,-20.265,3.935,20.173,-3.95,65.701,-70.031,0.0,-95.919,3.256,-84.118,-3.3,-130.58,-71.514,0.0,-37.162,6.853,142.86,-6.9,109.92,-71.599,0.0,-41.82,7.563,41.73,-7.6,67.813,-72.077,0.0,-153.94,4.952,153.87,-5.05,-42.003,-72.415,0.0,-71.519,3.065,-71.589,-3.15,123.18,-72.804,0.0,-70.485,3.096,-109.66,-3.1,-84.148,-74.32,0.0,-119.29,9.898,119.1,-9.9,8.819,-75.106,0.0,94.108,1.833,94.024,-1.85,-97.109,-75.121,0.0,93.314,1.837,86.67,-1.85,8.0,11.0,1.5,10
127,154.82,-55.347,0.0,-119.25,9.898,60.751,-9.898,-171.58,-56.788,0.0,-47.422,8.468,47.377,-8.35,-43.231,-61.396,0.0,-45.024,8.047,135.01,-8.05,120.3,-63.082,0.0,-122.62,9.563,122.62,-9.55,135.88,-65.299,0.0,-155.08,4.811,24.812,-4.8,-121.18,-66.635,0.0,-21.791,4.466,21.633,-4.2,108.98,-67.647,0.0,-127.24,9.047,127.21,-9.05,-15.476,-69.353,0.0,-155.95,4.691,155.94,-4.65,35.062,-69.851,0.0,-100.42,3.254,-100.42,-3.2,49.993,-69.908,0.0,-99.151,3.246,-80.876,-3.25,-149.45,-70.481,0.0,-41.758,7.521,138.24,-7.6,75.996,-71.685,0.0,-74.517,3.251,-74.594,-3.15,-61.89,-71.95,0.0,-73.375,3.159,-106.64,-3.15,50.172,-75.075,0.0,95.134,1.826,84.819,-1.85,-115.58,-75.824,0.0,81.314,1.736,81.167,-1.85,9.0,11.0,1.5,10
